id,split,text,formula,gold,prediction,correctness,complexity,has_neg,has_or,has_all
sick_trial_3680_p,trial,Racers are running down a track.,exists e1 x2 x3.(racers(x2) & track(x3) & run(e1) & (subj(e1) = x2) & (obj(e1) = x3) & down(e1)),no,no,valid,8,False,False,False
sick_trial_3680_h,trial,There are no racers running down a track.,-exists e1 x2 x3.(racer(x2) & track(x3) & run(e1) & (subj(e1) = x2) & (obj(e1) = x3) & down(e1)),no,no,valid,9,True,False,False
sick_trial_3721_p,trial,The person is slicing onions.,exists e1 x2 x3.(person(x2) & onion(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_3721_h,trial,Onions are being sliced by the person.,exists e1 x2 x3.(onions(x2) & slice(e1) & (obj(e1) = x2) & person(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_3790_p,trial,A person is scrubbing a zucchini.,exists e1 x2 x3.(person(x2) & zucchini(x3) & scrub(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_3790_h,trial,The person is scrubbing a zucchini.,exists e1 x2 x3.(person(x2) & zucchini(x3) & scrub(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_3812_p,trial,A woman is slicing a pepper which is green.,exists e1 x2 x3.(woman(x2) & pepper(x3) & green(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,8,False,False,False
sick_trial_3812_h,trial,A woman is slicing a green pepper.,exists e1 x2 x3.(woman(x2) & pepper(x3) & green(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,8,False,False,False
sick_trial_3909_p,trial,The man is singing and playing the guitar.,exists e1 e2 x3 x4.(man(x3) & guitar(x4) & sing(e1) & (subj(e1) = x3) & (obj(e1) = x4) & play(e2) & (subj(e2) = x3) & (obj(e2) = x4)),yes,yes,valid,11,False,False,False
sick_trial_3909_h,trial,The guitar is being played by a man.,exists e1 x2 x3.(guitar(x2) & play(e1) & (obj(e1) = x2) & man(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_3922_p,trial,Boys are not dancing in front of some people.,"-exists e1 x2 x3 x4.(boys(x2) & dance(e1) & (subj(e1) = x2) & front(x3) & people(x4) & (x3 = x4) & in_front_of(e1,x3))",no,no,valid,11,True,False,False
sick_trial_3922_h,trial,Boys are dancing in front of some people.,"exists e1 x2 x3 x4.(boys(x2) & dance(e1) & (subj(e1) = x2) & front(x3) & people(x4) & (x3 = x4) & in_front_of(e1,x3))",no,no,valid,10,False,False,False
sick_trial_4001_p,trial,A man is recklessly climbing a rope.,exists e1 x2 x3.(man(x2) & rope(x3) & climb(e1) & (subj(e1) = x2) & (obj(e1) = x3) & recklessly(e1)),yes,yes,valid,8,False,False,False
sick_trial_4001_h,trial,A man is climbing a rope.,exists e1 x2 x3.(man(x2) & rope(x3) & climb(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4015_p,trial,The lady is picking up the kangaroo.,exists e1 x2 x3.(lady(x2) & kangaroo(x3) & pick(e1) & (subj(e1) = x2) & (obj(e1) = x3) & up(e1)),yes,yes,valid,8,False,False,False
sick_trial_4015_h,trial,The woman is picking up the kangaroo.,exists e1 x2 x3.(woman(x2) & kangaroo(x3) & pick(e1) & (subj(e1) = x2) & (obj(e1) = x3) & up(e1)),yes,yes,valid,8,False,False,False
sick_trial_4054_p,trial,A dog is running breathlessly on the road.,"exists e1 x2 x3.(dog(x2) & run(e1) & (subj(e1) = x2) & breathlessly(e1) & road(x3) & on(e1,x3))",yes,yes,valid,8,False,False,False
sick_trial_4054_h,trial,A dog is running on the road.,"exists e1 x2 x3.(dog(x2) & run(e1) & (subj(e1) = x2) & road(x3) & on(e1,x3))",yes,yes,valid,7,False,False,False
sick_trial_4066_p,trial,The man is hurling knives at a tree.,"exists e1 x2 x3 x4.(man(x2) & knife(x3) & hurl(e1) & (subj(e1) = x2) & (obj(e1) = x3) & tree(x4) & at(e1,x4))",yes,yes,valid,10,False,False,False
sick_trial_4066_h,trial,The man is throwing knives at a tree.,"exists e1 x2 x3 x4.(man(x2) & knife(x3) & throw(e1) & (subj(e1) = x2) & (obj(e1) = x3) & tree(x4) & at(e1,x4))",yes,yes,valid,10,False,False,False
sick_trial_4079_p,trial,One man is riding a horse.,exists e1 x2 x3.(man(x2) & horse(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4079_h,trial,A man is riding a horse.,exists e1 x2 x3.(man(x2) & horse(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4086_p,trial,There is no man drawing a picture.,-exists e1 x2 x3.(man(x2) & picture(x3) & draw(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4086_h,trial,A man is drawing a picture.,exists e1 x2 x3.(man(x2) & picture(x3) & draw(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4114_p,trial,There is no man eating food.,-exists e1 x2 x3.(man(x2) & food(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4114_h,trial,A man is eating a pizza.,exists e1 x2 x3.(man(x2) & pizza(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4135_p,trial,A dog is bouncing on a trampoline.,"exists e1 x2 x3.(dog(x2) & bounce(e1) & (subj(e1) = x2) & trampoline(x3) & on(e1,x3))",yes,yes,valid,7,False,False,False
sick_trial_4135_h,trial,A dog is jumping on a trampoline.,"exists e1 x2 x3.(dog(x2) & jump(e1) & (subj(e1) = x2) & trampoline(x3) & on(e1,x3))",yes,yes,valid,7,False,False,False
sick_trial_4155_p,trial,A man is playing a wooden flute.,exists e1 x2 x3.(man(x2) & flute(x3) & wooden(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,False,False,False
sick_trial_4155_h,trial,There is no man playing a wooden flute.,-exists e1 x2 x3.(man(x2) & flute(x3) & wooden(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,9,True,False,False
sick_trial_4157_p,trial,There is no man playing the piano.,-exists e1 x2 x3.(man(x2) & piano(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4157_h,trial,A man is playing the piano.,exists e1 x2 x3.(man(x2) & piano(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4342_p,trial,A man is eating a banana.,exists e1 x2 x3.(man(x2) & banana(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4342_h,trial,A man is eating a fruit.,exists e1 x2 x3.(man(x2) & fruit(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4520_p,trial,There is no man playing a guitar.,-exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4520_h,trial,A man is playing a guitar.,exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4614_p,trial,There is no man driving a car.,-exists e1 x2 x3.(man(x2) & car(x3) & drive(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4614_h,trial,A man is driving a car.,exists e1 x2 x3.(man(x2) & car(x3) & drive(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4650_p,trial,A man is cutting a thick rope with a sword.,"exists e1 x2 x3 x4.(man(x2) & rope(x3) & thick(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3) & sword(x4) & with(e1,x4))",no,no,valid,11,False,False,False
sick_trial_4650_h,trial,There is no man cutting a rope with a sword.,"-exists e1 x2 x3 x4.(man(x2) & rope(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3) & sword(x4) & with(e1,x4))",no,no,valid,11,True,False,False
sick_trial_4661_p,trial,A woman is slicing a potato.,exists e1 x2 x3.(woman(x2) & potato(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4661_h,trial,A woman is cutting a potato.,exists e1 x2 x3.(woman(x2) & potato(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4767_p,trial,A man is cooking a snake.,exists e1 x2 x3.(man(x2) & snake(x3) & cook(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4767_h,trial,There is no man cooking a snake.,-exists e1 x2 x3.(man(x2) & snake(x3) & cook(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4803_p,trial,There is no monkey teasing a dog at the zoo.,"-exists e1 x2 x3 x4.(monkey(x2) & dog(x3) & tease(e1) & (subj(e1) = x2) & (obj(e1) = x3) & zoo(x4) & at(e1,x4))",no,no,valid,11,True,False,False
sick_trial_4803_h,trial,A monkey is teasing a dog at the zoo.,"exists e1 x2 x3 x4.(monkey(x2) & dog(x3) & tease(e1) & (subj(e1) = x2) & (obj(e1) = x3) & zoo(x4) & at(e1,x4))",no,no,valid,10,False,False,False
sick_trial_4816_p,trial,There is no person cutting some ginger.,-exists e1 x2 x3.(person(x2) & ginger(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4816_h,trial,A person is cutting some ginger.,exists e1 x2 x3.(person(x2) & ginger(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4831_p,trial,A man is slicing a potato into pieces.,"exists e1 x2 x3 x4.(man(x2) & potato(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3) & piece(x4) & into(e1,x4))",no,no,valid,10,False,False,False
sick_trial_4831_h,trial,A man is not cutting a potato.,-exists e1 x2 x3.(man(x2) & potato(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4843_p,trial,A man is opening a box with a knife.,"exists e1 x2 x3 x4.(man(x2) & box(x3) & open(e1) & (subj(e1) = x2) & (obj(e1) = x3) & knife(x4) & with(e1,x4))",no,no,valid,10,False,False,False
sick_trial_4843_h,trial,There is no man opening a box with a knife.,"-exists e1 x2 x3 x4.(man(x2) & box(x3) & open(e1) & (subj(e1) = x2) & (obj(e1) = x3) & knife(x4) & with(e1,x4))",no,no,valid,11,True,False,False
sick_trial_4851_p,trial,Some instruments are being played by a band.,exists e1 x2 x3.(instrument(x2) & play(e1) & (obj(e1) = x2) & band(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4851_h,trial,A band is playing some instruments.,exists e1 x2 x3.(band(x2) & instrument(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4852_p,trial,A band is not playing some instruments.,-exists e1 x2 x3.(band(x2) & instrument(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4852_h,trial,A band is playing some instruments.,exists e1 x2 x3.(band(x2) & instrument(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4963_p,trial,Garlic is being chopped by a woman.,exists e1 x2 x3.(garlic(x2) & chop(e1) & (obj(e1) = x2) & woman(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4963_h,trial,A woman is chopping garlic.,exists e1 x2 x3.(woman(x2) & garlic(x3) & chop(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4966_p,trial,A woman is slicing a fish.,exists e1 x2 x3.(woman(x2) & fish(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_4966_h,trial,There is no woman slicing a fish.,-exists e1 x2 x3.(woman(x2) & fish(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_4983_p,trial,A woman is riding a horse.,exists e1 x2 x3.(woman(x2) & horse(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_4983_h,trial,A horse is being ridden by a woman.,exists e1 x2 x3.(horse(x2) & ride(e1) & (obj(e1) = x2) & woman(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5003_p,trial,A big cat is opening a plastic drawer with its paws and is jumping inside.,"exists e1 e2 x3 x4 x5.(cat(x3) & big(x3) & drawer(x4) & plastic(x4) & open(e1) & (subj(e1) = x3) & (obj(e1) = x4) & paw(x5) & with(e1,x5) & jump(e2) & (subj(e2) = x3) & inside(e2))",yes,yes,valid,16,False,False,False
sick_trial_5003_h,trial,A cat is opening a drawer and jumping inside.,exists e1 e2 x3 x4.(cat(x3) & drawer(x4) & open(e1) & (subj(e1) = x3) & (obj(e1) = x4) & jump(e2) & (subj(e2) = x3) & inside(e2)),yes,yes,valid,11,False,False,False
sick_trial_5030_p,trial,The man is talking on the telephone.,"exists e1 x2 x3.(man(x2) & talk(e1) & (subj(e1) = x2) & telephone(x3) & on(e1,x3))",yes,yes,valid,7,False,False,False
sick_trial_5030_h,trial,The man is speaking on the telephone.,"exists e1 x2 x3.(man(x2) & speak(e1) & (subj(e1) = x2) & telephone(x3) & on(e1,x3))",yes,yes,valid,7,False,False,False
sick_trial_5051_p,trial,A man is opening a door.,exists e1 x2 x3.(man(x2) & door(x3) & open(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_5051_h,trial,There is no man opening a door.,-exists e1 x2 x3.(man(x2) & door(x3) & open(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_5203_p,trial,The woman is putting pasta into a dish.,"exists e1 x2 x3 x4.(woman(x2) & pasta(x3) & put(e1) & (subj(e1) = x2) & (obj(e1) = x3) & dish(x4) & into(e1,x4))",yes,yes,valid,10,False,False,False
sick_trial_5203_h,trial,Pasta is being put into a dish by a woman.,"exists e1 x2 x3 x4.(pasta(x2) & put(e1) & (obj(e1) = x2) & dish(x3) & into(e1,x3) & woman(x4) & (subj(e1) = x4))",yes,yes,valid,10,False,False,False
sick_trial_5310_p,trial,There is no girl playing a flute.,-exists e1 x2 x3.(girl(x2) & flute(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_5310_h,trial,A girl is playing a flute.,exists e1 x2 x3.(girl(x2) & flute(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_5349_p,trial,A large flute is being played by a man.,exists e1 x2 x3.(flute(x2) & large(x2) & play(e1) & (obj(e1) = x2) & man(x3) & (subj(e1) = x3)),yes,yes,valid,8,False,False,False
sick_trial_5349_h,trial,A man is playing a flute.,exists e1 x2 x3.(man(x2) & flute(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5352_p,trial,A man is playing a large flute.,exists e1 x2 x3.(man(x2) & flute(x3) & large(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,False,False,False
sick_trial_5352_h,trial,There is no man playing a flute.,-exists e1 x2 x3.(man(x2) & flute(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_5374_p,trial,An octopus is being sliced by a woman.,exists e1 x2 x3.(octopus(x2) & slice(e1) & (obj(e1) = x2) & woman(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5374_h,trial,A woman is slicing an octopus.,exists e1 x2 x3.(woman(x2) & octopus(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5454_p,trial,A man is playing a flute.,exists e1 x2 x3.(man(x2) & flute(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_5454_h,trial,A man is not playing a flute.,-exists e1 x2 x3.(man(x2) & flute(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_5498_p,trial,A woman is cutting a lemon.,exists e1 x2 x3.(woman(x2) & lemon(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5498_h,trial,A woman is cutting fruit.,exists e1 x2 x3.(woman(x2) & fruit(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5588_p,trial,A cupcake is being eaten by a girl.,exists e1 x2 x3.(cupcake(x2) & eat(e1) & (obj(e1) = x2) & girl(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5588_h,trial,A girl is eating a cupcake.,exists e1 x2 x3.(girl(x2) & cupcake(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5799_p,trial,A person is peeling a potato.,exists e1 x2 x3.(person(x2) & potato(x3) & peel(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5799_h,trial,A potato is being peeled by a person.,exists e1 x2 x3.(potato(x2) & peel(e1) & (obj(e1) = x2) & person(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5806_p,trial,A man is rowing a canoe.,exists e1 x2 x3.(man(x2) & canoe(x3) & row(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5806_h,trial,A man is rowing a boat.,exists e1 x2 x3.(man(x2) & boat(x3) & row(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5914_p,trial,A horse is being ridden by a person.,exists e1 x2 x3.(horse(x2) & ride(e1) & (obj(e1) = x2) & person(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5914_h,trial,A person is riding a horse.,exists e1 x2 x3.(person(x2) & horse(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_trial_5924_p,trial,The man is not doing exercises.,-exists e1 x2 x3.(man(x2) & exercise(x3) & do(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_trial_5924_h,trial,The man is doing exercises.,exists e1 x2 x3.(man(x2) & exercise(x3) & do(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_trial_6047_p,trial,"A man and a woman are in a room painted beige, wearing dark colored shirts and a monitor is in the background.","exists e1 e2 e3 e4 e5 x6 x7 x8 x9 x10 x11 x12 x13.(man(x6) & room(x7) & beige(x7) & in(e1,x7) & (subj(e1) = x6) & shirt(x8) & color(x8) & dark(x8) & wear(e2) & (subj(e2) = x6) & (obj(e2) = x8) & woman(x9) & room(x10) & beige(x10) & in(e3,x10) & (subj(e3) = x9) & shirt(x11) & color(x11) & dark(x11) & wear(e4) & (subj(e4) = x9) & (obj(e4) = x11) & monitor(x12) & background(x13) & in(e5,x13) & (subj(e5) = x12))",yes,yes,valid,38,False,False,False
sick_trial_6047_h,trial,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background.","exists e1 e2 e3 e4 e5 x6 x7 x8 x9 x10 x11 x12 x13.(man(x6) & room(x7) & beige(x7) & in(e3,x7) & (subj(e3) = x6) & shirt(x8) & color(x8) & dark(x8) & wear(e5) & (subj(e5) = x6) & (obj(e5) = x8) & woman(x9) & room(x10) & beige(x10) & in(e1,x10) & (subj(e1) = x9) & shirt(x11) & color(x11) & dark(x11) & wear(e2) & (subj(e2) = x9) & (obj(e2) = x11) & monitor(x12) & background(x13) & in(e4,x13) & (subj(e4) = x12))",yes,yes,valid,38,False,False,False
sick_trial_6146_p,trial,Two people are standing in the ocean and watching the sunset.,"exists e1 e2 x3 x4 x5.(people(x3) & two(x3) & stand(e1) & (subj(e1) = x3) & ocean(x4) & in(e1,x4) & sunset(x5) & watch(e2) & (subj(e2) = x3) & (obj(e2) = x5))",no,no,valid,14,False,False,False
sick_trial_6146_h,trial,Nobody is standing in the ocean and watching the sunset.,"-exists e1 e2 x3 x4 x5.(stand(e1) & (subj(e1) = x3) & ocean(x4) & in(e1,x4) & sunset(x5) & watch(e2) & (subj(e2) = x3) & (obj(e2) = x5))",no,no,valid,13,True,False,False
sick_trial_6280_p,trial,"A dog, which is black, is running in the grass.","exists e1 x2 x3.(dog(x2) & black(x2) & run(e1) & (subj(e1) = x2) & grass(x3) & in(e1,x3))",yes,yes,valid,8,False,False,False
sick_trial_6280_h,trial,A black dog is running in the grass.,"exists e1 x2 x3.(dog(x2) & black(x2) & run(e1) & (subj(e1) = x2) & grass(x3) & in(e1,x3))",yes,yes,valid,8,False,False,False
sick_trial_6287_p,trial,A black dog is running in the grass and its tongue is hanging out.,"exists e1 e2 x3 x4 x5.(dog(x3) & black(x3) & run(e1) & (subj(e1) = x3) & grass(x4) & in(e1,x4) & tongue(x5) & hang(e2) & (subj(e2) = x5) & out(e2))",yes,yes,valid,14,False,False,False
sick_trial_6287_h,trial,A black dog is running in the grass.,"exists e1 x2 x3.(dog(x2) & black(x2) & run(e1) & (subj(e1) = x2) & grass(x3) & in(e1,x3))",yes,yes,valid,8,False,False,False
sick_trial_6315_p,trial,A yellow dog is running on white snow on a very sunny day.,"exists e1 x2 x3 x4.(dog(x2) & yellow(x2) & run(e1) & (subj(e1) = x2) & snow(x3) & white(x3) & on(e1,x3) & very(x4) & day(x4) & sunny(x4) & on(e1,x4))",yes,yes,valid,14,False,False,False
sick_trial_6315_h,trial,A yellow dog is running on white snow on a sunny day.,"exists e1 x2 x3 x4.(dog(x2) & yellow(x2) & run(e1) & (subj(e1) = x2) & snow(x3) & white(x3) & on(e1,x3) & day(x4) & sunny(x4) & on(e1,x4))",yes,yes,valid,13,False,False,False
sick_trial_6756_p,trial,A large brown dog and a small grey dog are standing on a rocky surface.,"exists e1 e2 x3 x4 x5 x6.(dog(x3) & brown(x3) & large(x3) & stand(e1) & (subj(e1) = x3) & surface(x4) & rocky(x4) & on(e1,x4) & dog(x5) & grey(x5) & small(x5) & stand(e2) & (subj(e2) = x5) & surface(x6) & rocky(x6) & on(e2,x6))",yes,yes,valid,21,False,False,False
sick_trial_6756_h,trial,A big brown dog and a small grey dog are standing on a rocky surface.,"exists e1 e2 x3 x4 x5 x6.(dog(x3) & brown(x3) & big(x3) & stand(e1) & (subj(e1) = x3) & surface(x4) & rocky(x4) & on(e1,x4) & dog(x5) & grey(x5) & small(x5) & stand(e2) & (subj(e2) = x5) & surface(x6) & rocky(x6) & on(e2,x6))",yes,yes,valid,21,False,False,False
sick_trial_6784_p,trial,There is no man dressed in black wearing an elaborate black mask.,"-exists e1 e2 x3 x4 x5.(man(x3) & dress(e1) & (obj(e1) = x3) & black(x4) & in(e1,x4) & mask(x5) & black(x5) & elaborate(x5) & wear(e2) & (subj(e2) = x3) & (obj(e2) = x5))",no,no,valid,16,True,False,False
sick_trial_6784_h,trial,A man dressed in black is wearing an elaborate black mask.,"exists e1 e2 x3 x4 x5.(man(x3) & dress(e1) & (obj(e1) = x3) & black(x4) & in(e1,x4) & mask(x5) & black(x5) & elaborate(x5) & wear(e2) & (subj(e2) = x3) & (obj(e2) = x5))",no,no,valid,15,False,False,False
sick_trial_7064_p,trial,A trick is being performed by a rollerblader on a ramp.,"exists e1 e2 x3 x4 x5.(trick(x3) & perform(e1) & (obj(e1) = x3) & rollerblader(x4) & ramp(x5) & on(e2,x5) & (subj(e2) = x4) & (subj(e1) = x4))",yes,yes,valid,12,False,False,False
sick_trial_7064_h,trial,A rollerblader is performing a trick on a ramp.,"exists e1 x2 x3 x4.(rollerblader(x2) & trick(x3) & perform(e1) & (subj(e1) = x2) & (obj(e1) = x3) & ramp(x4) & on(e1,x4))",yes,yes,valid,10,False,False,False
sick_trial_7093_p,trial,The group of people is standing together and looking at the camera.,"exists e1 e2 x3 x4 x5.(people(x4) & (x3 = x4) & stand(e1) & (subj(e1) = x3) & look(e2) & (subj(e2) = x3) & camera(x5) & at(e2,x5))",yes,yes,valid,12,False,False,False
sick_trial_7093_h,trial,A group of people is standing together and looking at the camera.,"exists e1 e2 x3 x4 x5.(people(x4) & (x3 = x4) & stand(e1) & (subj(e1) = x3) & look(e2) & (subj(e2) = x3) & camera(x5) & at(e2,x5))",yes,yes,valid,12,False,False,False
sick_trial_7214_p,trial,A brown dog is running across the yard with a toy in its mouth.,"exists e1 e2 x3 x4 x5 x6.(dog(x3) & brown(x3) & run(e1) & (subj(e1) = x3) & yard(x4) & across(e1,x4) & toy(x5) & mouth(x6) & in(e2,x6) & (subj(e2) = x5) & with(e1,x5))",no,no,valid,16,False,False,False
sick_trial_7214_h,trial,There is no brown dog running across the yard with a toy in its mouth.,"-exists e1 e2 x3 x4 x5 x6.(dog(x3) & brown(x3) & run(e1) & (subj(e1) = x3) & yard(x4) & across(e1,x4) & toy(x5) & mouth(x6) & in(e2,x6) & (subj(e2) = x5) & with(e1,x5))",no,no,valid,17,True,False,False
sick_trial_7466_p,trial,The group of people is sitting in a dim room.,"exists e1 x2 x3 x4.(people(x3) & (x2 = x3) & sit(e1) & (subj(e1) = x2) & room(x4) & dim(x4) & in(e1,x4))",yes,yes,valid,10,False,False,False
sick_trial_7466_h,trial,The group of people is sitting in a room which is dim.,"exists e1 x2 x3 x4.(people(x3) & (x2 = x3) & sit(e1) & (subj(e1) = x2) & room(x4) & dim(x4) & in(e1,x4))",yes,yes,valid,10,False,False,False
sick_trial_7477_p,trial,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer.,"exists e1 e2 e3 e4 e5 e6 e7 e8 e9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24.(man(x10) & shirt(x11) & white(x11) & in(e1,x11) & (subj(e1) = x10) & sunglass(x12) & in(e2,x12) & (subj(e2) = x10) & sit(e3) & (subj(e3) = x10) & table(x13) & bottle(x14) & four(x14) & beer(x15) & (x14 = x15) & with(e4,x14) & (subj(e4) = x13) & at(e3,x13) & man(x16) & shirt(x17) & black(x17) & in(e6,x17) & (subj(e6) = x16) & sit(e7) & (subj(e7) = x16) & table(x18) & bottle(x19) & four(x19) & beer(x20) & (x19 = x20) & with(e9,x19) & (subj(e9) = x18) & at(e7,x18) & sunglass(x21) & sit(e5) & (subj(e5) = x21) & table(x22) & bottle(x23) & four(x23) & beer(x24) & (x23 = x24) & with(e8,x23) & (subj(e8) = x22) & at(e5,x22))",yes,yes,valid,67,False,False,False
