id,split,text,formula,gold,prediction,correctness,complexity,has_neg,has_or,has_all
sick_train_2171_p,train,An egg is being cracked into a bowl by a woman.,"exists e1 x2 x3 x4.(egg(x2) & crack(e1) & (obj(e1) = x2) & bowl(x3) & into(e1,x3) & woman(x4) & (subj(e1) = x4))",yes,yes,valid,10,False,False,False
sick_train_2171_h,train,A woman is cracking an egg into a bowl.,"exists e1 x2 x3 x4.(woman(x2) & egg(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & into(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2172_p,train,A woman is cracking an egg into a bowl.,"exists e1 x2 x3 x4.(woman(x2) & egg(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & into(e1,x4))",no,no,valid,10,False,False,False
sick_train_2172_h,train,There is no woman cracking an egg into a bowl.,"-exists e1 x2 x3 x4.(woman(x2) & egg(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & into(e1,x4))",no,no,valid,11,True,False,False
sick_train_2175_p,train,The woman is cracking two eggs into a glass bowl.,"exists e1 x2 x3 x4.(woman(x2) & egg(x3) & two(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & glass(x4) & into(e1,x4))",no,no,valid,12,False,False,False
sick_train_2175_h,train,The woman is not cracking two eggs into a glass bowl.,"-exists e1 x2 x3 x4.(woman(x2) & egg(x3) & two(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & glass(x4) & into(e1,x4))",no,no,valid,13,True,False,False
sick_train_2176_p,train,The woman is cracking two eggs into a bowl made of glass.,"exists e1 e2 x3 x4 x5 x6.(woman(x3) & egg(x4) & two(x4) & crack(e1) & (subj(e1) = x3) & (obj(e1) = x4) & bowl(x5) & make(e2) & (obj(e2) = x5) & glass(x6) & of(e2,x6) & into(e1,x5))",yes,yes,valid,17,False,False,False
sick_train_2176_h,train,A woman is cracking an egg into a bowl.,"exists e1 x2 x3 x4.(woman(x2) & egg(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & into(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2179_p,train,The woman is cracking two eggs into a glass bowl.,"exists e1 x2 x3 x4.(woman(x2) & egg(x3) & two(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & glass(x4) & into(e1,x4))",no,no,valid,12,False,False,False
sick_train_2179_h,train,There is no woman cracking an egg into a bowl.,"-exists e1 x2 x3 x4.(woman(x2) & egg(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & into(e1,x4))",no,no,valid,11,True,False,False
sick_train_2181_p,train,The woman is cracking two eggs into a glass bowl.,"exists e1 x2 x3 x4.(woman(x2) & egg(x3) & two(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & glass(x4) & into(e1,x4))",yes,yes,valid,12,False,False,False
sick_train_2181_h,train,A woman is cracking an egg into a bowl.,"exists e1 x2 x3 x4.(woman(x2) & egg(x3) & crack(e1) & (subj(e1) = x2) & (obj(e1) = x3) & bowl(x4) & into(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2184_p,train,People are playing cricket.,exists e1 x2 x3.(people(x2) & cricket(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2184_h,train,Some people are playing cricket.,exists e1 x2 x3.(people(x2) & cricket(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2195_p,train,A man is sprinkling seasoning on several sliced and buttered loaves of bread.,"exists e1 x2 x3 x4 x5.(man(x2) & season(x3) & sprinkle(e1) & (subj(e1) = x2) & (obj(e1) = x3) & loaf(x4) & slice(x4) & butter(x4) & bread(x5) & (x4 = x5) & on(e1,x4))",no,no,valid,15,False,False,False
sick_train_2195_h,train,There is no man sprinkling seasoning on several sliced and buttered loaves of bread.,"-exists e1 x2 x3 x4 x5.(man(x2) & season(x3) & sprinkle(e1) & (subj(e1) = x2) & (obj(e1) = x3) & loaf(x4) & slice(x4) & butter(x4) & bread(x5) & (x4 = x5) & on(e1,x4))",no,no,valid,16,True,False,False
sick_train_2202_p,train,Two kids are playing in a swimming pool with a green colored crocodile float.,"exists e1 x2 x3 x4.(kid(x2) & two(x2) & play(e1) & (subj(e1) = x2) & pool(x3) & swim(x3) & in(e1,x3) & float(x4) & crocodile(x4) & color(x4) & green(x4) & with(e1,x4))",yes,yes,valid,15,False,False,False
sick_train_2202_h,train,Two kids are playing in a swimming pool with a crocodile float that is green.,"exists e1 x2 x3 x4.(kid(x2) & two(x2) & play(e1) & (subj(e1) = x2) & pool(x3) & swim(x3) & in(e1,x3) & float(x4) & crocodile(x4) & green(x4) & with(e1,x4))",yes,yes,valid,14,False,False,False
sick_train_2205_p,train,An inflatable crocodile is being pushed by two kids in a pool.,"exists e1 x2 x3 x4.(crocodile(x2) & inflatable(x2) & push(e1) & (obj(e1) = x2) & kid(x3) & two(x3) & (subj(e1) = x3) & pool(x4) & in(e1,x4))",yes,yes,valid,12,False,False,False
sick_train_2205_h,train,Two kids are pushing an inflatable crocodile in a pool.,"exists e1 x2 x3 x4.(kid(x2) & two(x2) & crocodile(x3) & inflatable(x3) & push(e1) & (subj(e1) = x2) & (obj(e1) = x3) & pool(x4) & in(e1,x4))",yes,yes,valid,12,False,False,False
sick_train_2218_p,train,The man is abruptly knocked off of a horse.,"exists e1 x2 x3.(man(x2) & knock(e1) & (obj(e1) = x2) & off(e1) & horse(x3) & of(e1,x3) & abruptly(e1))",yes,yes,valid,9,False,False,False
sick_train_2218_h,train,The man is being knocked off of a horse.,"exists e1 x2 x3.(man(x2) & knock(e1) & (obj(e1) = x2) & off(e1) & horse(x3) & of(e1,x3))",yes,yes,valid,8,False,False,False
sick_train_2226_p,train,A woman is tapping her fingers nervously.,exists e1 x2 x3.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3) & nervously(e1)),yes,yes,valid,8,False,False,False
sick_train_2226_h,train,A woman is tapping her fingers.,exists e1 x2 x3.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2228_p,train,A woman is tapping her fingers on a desk.,"exists e1 x2 x3 x4.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3) & desk(x4) & on(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2228_h,train,A woman is tapping her fingers on a table.,"exists e1 x2 x3 x4.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3) & table(x4) & on(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2233_p,train,There is no woman tapping her fingers.,-exists e1 x2 x3.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_train_2233_h,train,A woman is tapping her fingers on a table.,"exists e1 x2 x3 x4.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3) & table(x4) & on(e1,x4))",no,no,valid,10,False,False,False
sick_train_2234_p,train,A woman is tapping her fingers on a table.,"exists e1 x2 x3 x4.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3) & table(x4) & on(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2234_h,train,A woman is tapping her fingers.,exists e1 x2 x3.(woman(x2) & finger(x3) & tap(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2235_p,train,A dog is pushing a toddler into a rain puddle.,"exists e1 x2 x3 x4.(dog(x2) & toddler(x3) & push(e1) & (subj(e1) = x2) & (obj(e1) = x3) & puddle(x4) & rain(x4) & into(e1,x4))",yes,yes,valid,11,False,False,False
sick_train_2235_h,train,A dog is pushing a toddler into a puddle of rain.,"exists e1 x2 x3 x4 x5.(dog(x2) & toddler(x3) & push(e1) & (subj(e1) = x2) & (obj(e1) = x3) & puddle(x4) & rain(x5) & (x4 = x5) & into(e1,x4))",yes,yes,valid,13,False,False,False
sick_train_2238_p,train,The dog is not knocking the boy into the water.,"-exists e1 x2 x3 x4.(dog(x2) & boy(x3) & knock(e1) & (subj(e1) = x2) & (obj(e1) = x3) & water(x4) & into(e1,x4))",no,no,valid,11,True,False,False
sick_train_2238_h,train,The dog is knocking a boy into the water.,"exists e1 x2 x3 x4.(dog(x2) & boy(x3) & knock(e1) & (subj(e1) = x2) & (obj(e1) = x3) & water(x4) & into(e1,x4))",no,no,valid,10,False,False,False
sick_train_2247_p,train,There is no man eating a bowl of cereal.,-exists e1 x2 x3 x4.(man(x2) & bowl(x3) & cereal(x4) & (x3 = x4) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,11,True,False,False
sick_train_2247_h,train,A man is eating a bowl of cereal.,exists e1 x2 x3 x4.(man(x2) & bowl(x3) & cereal(x4) & (x3 = x4) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,10,False,False,False
sick_train_2250_p,train,A man is eating a bowl of cereal.,exists e1 x2 x3 x4.(man(x2) & bowl(x3) & cereal(x4) & (x3 = x4) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,10,False,False,False
sick_train_2250_h,train,Cereal is being eaten by the man.,exists e1 x2 x3.(cereal(x2) & eat(e1) & (obj(e1) = x2) & man(x3) & (subj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2252_p,train,A man is hungrily eating a bowl of cereal.,exists e1 x2 x3 x4.(man(x2) & bowl(x3) & cereal(x4) & (x3 = x4) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3) & hungrily(e1)),yes,yes,valid,11,False,False,False
sick_train_2252_h,train,The man is eating cereal.,exists e1 x2 x3.(man(x2) & cereal(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2266_p,train,The woman is adding sugar to the meat slowly.,exists e1 x2 x3 x4.(woman(x2) & sugar(x3) & add(e1) & (subj(e1) = x2) & (obj(e1) = x3) & meat(x4) & (iobj(e1) = x4) & slowly(e1)),yes,yes,valid,11,False,False,False
sick_train_2266_h,train,The woman is adding sugar to the meat.,exists e1 x2 x3 x4.(woman(x2) & sugar(x3) & add(e1) & (subj(e1) = x2) & (obj(e1) = x3) & meat(x4) & (iobj(e1) = x4)),yes,yes,valid,10,False,False,False
sick_train_2282_p,train,A cat is playing with a watermelon.,"exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",yes,yes,valid,7,False,False,False
sick_train_2282_h,train,One cat is playing with a watermelon.,"exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",yes,yes,valid,7,False,False,False
sick_train_2287_p,train,A cat is playing with a watermelon.,"exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",no,no,valid,7,False,False,False
sick_train_2287_h,train,The cat isn't playing with a watermelon.,"-exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",no,no,valid,8,True,False,False
sick_train_2288_p,train,One cat is playing with a watermelon.,"exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",yes,yes,valid,7,False,False,False
sick_train_2288_h,train,The cat is playing with a watermelon.,"exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",yes,yes,valid,7,False,False,False
sick_train_2289_p,train,The cat is playing with a watermelon.,"exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",no,no,valid,7,False,False,False
sick_train_2289_h,train,There is no cat playing with a watermelon.,"-exists e1 x2 x3.(cat(x2) & play(e1) & (subj(e1) = x2) & watermelon(x3) & with(e1,x3))",no,no,valid,8,True,False,False
sick_train_2291_p,train,The boy is playing a guitar.,exists e1 x2 x3.(boy(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2291_h,train,A boy is playing a guitar.,exists e1 x2 x3.(boy(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2297_p,train,The boy is playing a guitar.,exists e1 x2 x3.(boy(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2297_h,train,A kid is playing a guitar.,exists e1 x2 x3.(kid(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2299_p,train,A boy is playing a guitar.,exists e1 x2 x3.(boy(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2299_h,train,A kid is playing a guitar.,exists e1 x2 x3.(kid(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2302_p,train,The woman is waterskiing fearlessly.,exists e1 x2.(woman(x2) & waterskie(e1) & (subj(e1) = x2) & fearlessly(e1)),yes,yes,valid,5,False,False,False
sick_train_2302_h,train,The woman is waterskiing.,exists e1 x2.(woman(x2) & waterskie(e1) & (subj(e1) = x2)),yes,yes,valid,4,False,False,False
sick_train_2303_p,train,The woman is waterskiing.,exists e1 x2.(woman(x2) & waterskie(e1) & (subj(e1) = x2)),no,no,valid,4,False,False,False
sick_train_2303_h,train,The woman is not waterskiing.,-exists e1 x2.(woman(x2) & waterskie(e1) & (subj(e1) = x2)),no,no,valid,5,True,False,False
sick_train_2310_p,train,Someone is banging a camera lens against a nail.,"exists e1 x2 x3 x4.(lens(x3) & camera(x3) & bang(e1) & (subj(e1) = x2) & (obj(e1) = x3) & nail(x4) & against(e1,x4))",no,no,valid,10,False,False,False
sick_train_2310_h,train,There is no one banging a camera lens against a nail.,"-exists e1 x2 x3 x4.(lens(x3) & camera(x3) & bang(e1) & (subj(e1) = x2) & (obj(e1) = x3) & nail(x4) & against(e1,x4))",no,no,valid,11,True,False,False
sick_train_2322_p,train,A person is slicing an onion.,exists e1 x2 x3.(person(x2) & onion(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2322_h,train,A person is cutting an onion.,exists e1 x2 x3.(person(x2) & onion(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2329_p,train,There is no person cutting an onion.,-exists e1 x2 x3.(person(x2) & onion(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_train_2329_h,train,A person is cutting an onion.,exists e1 x2 x3.(person(x2) & onion(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_train_2338_p,train,The oriental lady is cutting a carrot into thin pieces.,"exists e1 x2 x3 x4.(lady(x2) & oriental(x2) & carrot(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3) & piece(x4) & thin(x4) & into(e1,x4))",no,no,valid,12,False,False,False
sick_train_2338_h,train,The oriental lady is not cutting a carrot into thin pieces.,"-exists e1 x2 x3 x4.(lady(x2) & oriental(x2) & carrot(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3) & piece(x4) & thin(x4) & into(e1,x4))",no,no,valid,13,True,False,False
sick_train_2340_p,train,The oriental lady is cutting a carrot into pieces that are thin.,"exists e1 x2 x3 x4.(lady(x2) & oriental(x2) & carrot(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3) & piece(x4) & thin(x4) & into(e1,x4))",yes,yes,valid,12,False,False,False
sick_train_2340_h,train,A woman is slicing a carrot.,exists e1 x2 x3.(woman(x2) & carrot(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2344_p,train,There is no woman slicing a carrot.,-exists e1 x2 x3.(woman(x2) & carrot(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_train_2344_h,train,The oriental lady is cutting a carrot into thin pieces.,"exists e1 x2 x3 x4.(lady(x2) & oriental(x2) & carrot(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3) & piece(x4) & thin(x4) & into(e1,x4))",no,no,valid,12,False,False,False
sick_train_2360_p,train,The tall person is setting fire to the cameras.,exists e1 x2 x3 x4.(person(x2) & tall(x2) & fire(x3) & set(e1) & (subj(e1) = x2) & (obj(e1) = x3) & camera(x4) & (iobj(e1) = x4)),yes,yes,valid,11,False,False,False
sick_train_2360_h,train,The person is setting fire to the cameras.,exists e1 x2 x3 x4.(person(x2) & fire(x3) & set(e1) & (subj(e1) = x2) & (obj(e1) = x3) & camera(x4) & (iobj(e1) = x4)),yes,yes,valid,10,False,False,False
sick_train_2368_p,train,A man is playing the guitar.,exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2368_h,train,One man is playing the guitar.,exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2369_p,train,A man is playing the guitar.,exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_train_2369_h,train,There is no man playing the guitar.,-exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_train_2374_p,train,The man is playing an acoustic guitar.,exists e1 x2 x3.(man(x2) & guitar(x3) & acoustic(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,8,False,False,False
sick_train_2374_h,train,One man is playing the guitar.,exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2375_p,train,The man is playing an acoustic guitar.,exists e1 x2 x3.(man(x2) & guitar(x3) & acoustic(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,False,False,False
sick_train_2375_h,train,There is no man playing the guitar.,-exists e1 x2 x3.(man(x2) & guitar(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_train_2391_p,train,The man is slicing a potato.,exists e1 x2 x3.(man(x2) & potato(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2391_h,train,The person is slicing the potato.,exists e1 x2 x3.(person(x2) & potato(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2397_p,train,Somebody is cutting a tomato.,exists e1 x2 x3.(tomato(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,6,False,False,False
sick_train_2397_h,train,Someone is cutting a tomato.,exists e1 x2 x3.(tomato(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,6,False,False,False
sick_train_2401_p,train,The woman is slicing a tomato.,exists e1 x2 x3.(woman(x2) & tomato(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2401_h,train,Someone is cutting a tomato.,exists e1 x2 x3.(tomato(x3) & cut(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,6,False,False,False
sick_train_2409_p,train,The woman is not slicing an onion with a knife.,"-exists e1 x2 x3 x4.(woman(x2) & onion(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3) & knife(x4) & with(e1,x4))",no,no,valid,11,True,False,False
sick_train_2409_h,train,The woman is slicing an onion with a knife.,"exists e1 x2 x3 x4.(woman(x2) & onion(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3) & knife(x4) & with(e1,x4))",no,no,valid,10,False,False,False
sick_train_2415_p,train,Some runners are competing in a race.,"exists e1 x2 x3.(runner(x2) & compete(e1) & (subj(e1) = x2) & race(x3) & in(e1,x3))",yes,yes,valid,7,False,False,False
sick_train_2415_h,train,Runners are competing in a race.,"exists e1 x2 x3.(runners(x2) & compete(e1) & (subj(e1) = x2) & race(x3) & in(e1,x3))",yes,yes,valid,7,False,False,False
sick_train_2429_p,train,There is no man running down the road.,-exists e1 x2 x3.(man(x2) & road(x3) & run(e1) & (subj(e1) = x2) & (obj(e1) = x3) & down(e1)),no,no,valid,9,True,False,False
sick_train_2429_h,train,A man is running down the road.,exists e1 x2 x3.(man(x2) & road(x3) & run(e1) & (subj(e1) = x2) & (obj(e1) = x3) & down(e1)),no,no,valid,8,False,False,False
sick_train_2438_p,train,The man is funnily playing the piano with his nose.,"exists e1 x2 x3 x4.(man(x2) & piano(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3) & nose(x4) & with(e1,x4) & funnily(e1))",yes,yes,valid,11,False,False,False
sick_train_2438_h,train,The man is playing the piano with his nose.,"exists e1 x2 x3 x4.(man(x2) & piano(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3) & nose(x4) & with(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2459_p,train,A man is riding a motorbike.,exists e1 x2 x3.(man(x2) & motorbike(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2459_h,train,A man is riding a motorcycle.,exists e1 x2 x3.(man(x2) & motorcycle(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2465_p,train,A man is riding a motorcycle through the town.,"exists e1 x2 x3 x4.(man(x2) & motorcycle(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3) & town(x4) & through(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2465_h,train,A man is riding a motorbike.,exists e1 x2 x3.(man(x2) & motorbike(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2467_p,train,A man is riding a motorcycle through the town.,"exists e1 x2 x3 x4.(man(x2) & motorcycle(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3) & town(x4) & through(e1,x4))",yes,yes,valid,10,False,False,False
sick_train_2467_h,train,A man is riding a motorcycle.,exists e1 x2 x3.(man(x2) & motorcycle(x3) & ride(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2474_p,train,Some people are singing.,exists e1 x2.(people(x2) & sing(e1) & (subj(e1) = x2)),yes,yes,valid,4,False,False,False
sick_train_2474_h,train,A few people are singing.,exists e1 x2.(people(x2) & sing(e1) & (subj(e1) = x2)),yes,yes,valid,4,False,False,False
sick_train_2486_p,train,One man is dancing.,exists e1 x2.(man(x2) & dance(e1) & (subj(e1) = x2)),yes,yes,valid,4,False,False,False
sick_train_2486_h,train,A man is dancing.,exists e1 x2.(man(x2) & dance(e1) & (subj(e1) = x2)),yes,yes,valid,4,False,False,False
sick_train_2495_p,train,A man is carefully climbing a rope.,exists e1 x2 x3.(man(x2) & rope(x3) & climb(e1) & (subj(e1) = x2) & (obj(e1) = x3) & carefully(e1)),yes,yes,valid,8,False,False,False
sick_train_2495_h,train,A man is climbing a rope.,exists e1 x2 x3.(man(x2) & rope(x3) & climb(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2499_p,train,There is no panda climbing.,-exists e1 x2.(panda(x2) & climb(e1) & (subj(e1) = x2)),no,no,valid,5,True,False,False
sick_train_2499_h,train,A panda is climbing.,exists e1 x2.(panda(x2) & climb(e1) & (subj(e1) = x2)),no,no,valid,4,False,False,False
sick_train_2506_p,train,A woman is dancing beautifully in a cage.,"exists e1 x2 x3.(woman(x2) & dance(e1) & (subj(e1) = x2) & beautifully(e1) & cage(x3) & in(e1,x3))",yes,yes,valid,8,False,False,False
sick_train_2506_h,train,A woman is dancing in a cage.,"exists e1 x2 x3.(woman(x2) & dance(e1) & (subj(e1) = x2) & cage(x3) & in(e1,x3))",yes,yes,valid,7,False,False,False
sick_train_2510_p,train,The woman is dancing.,exists e1 x2.(woman(x2) & dance(e1) & (subj(e1) = x2)),no,no,valid,4,False,False,False
sick_train_2510_h,train,The woman is not dancing.,-exists e1 x2.(woman(x2) & dance(e1) & (subj(e1) = x2)),no,no,valid,5,True,False,False
sick_train_2518_p,train,Four people are floating on a raft.,"exists e1 x2 x3.(people(x2) & four(x2) & float(e1) & (subj(e1) = x2) & raft(x3) & on(e1,x3))",no,no,valid,8,False,False,False
sick_train_2518_h,train,Nobody is floating on a raft.,"-exists e1 x2 x3.(float(e1) & (subj(e1) = x2) & raft(x3) & on(e1,x3))",no,no,valid,7,True,False,False
sick_train_2529_p,train,A cat is eating corn on the cob.,"exists e1 x2 x3 x4.(cat(x2) & corn(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3) & cob(x4) & on(e1,x4))",no,no,valid,10,False,False,False
sick_train_2529_h,train,There is no cat eating corn on the cob.,"-exists e1 x2 x3 x4.(cat(x2) & corn(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3) & cob(x4) & on(e1,x4))",no,no,valid,11,True,False,False
sick_train_2530_p,train,A cat is eating some corn.,exists e1 x2 x3.(cat(x2) & corn(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2530_h,train,The cat is eating some corn.,exists e1 x2 x3.(cat(x2) & corn(x3) & eat(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2538_p,train,Someone is slicing a tomato.,exists e1 x2 x3.(tomato(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,6,False,False,False
sick_train_2538_h,train,Nobody is slicing a tomato.,-exists e1 x2 x3.(tomato(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,True,False,False
sick_train_2539_p,train,The person is quickly slicing a vegetable.,exists e1 x2 x3.(person(x2) & vegetable(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3) & quickly(e1)),yes,yes,valid,8,False,False,False
sick_train_2539_h,train,The person is slicing a vegetable.,exists e1 x2 x3.(person(x2) & vegetable(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),yes,yes,valid,7,False,False,False
sick_train_2540_p,train,The person isn't slicing a vegetable.,-exists e1 x2 x3.(person(x2) & vegetable(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,True,False,False
sick_train_2540_h,train,The person is slicing a vegetable.,exists e1 x2 x3.(person(x2) & vegetable(x3) & slice(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,7,False,False,False
sick_train_2549_p,train,There is no little girl playing the piano.,-exists e1 x2 x3.(girl(x2) & little(x2) & piano(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,9,True,False,False
sick_train_2549_h,train,A little girl is playing the piano.,exists e1 x2 x3.(girl(x2) & little(x2) & piano(x3) & play(e1) & (subj(e1) = x2) & (obj(e1) = x3)),no,no,valid,8,False,False,False
