id,split,text,formula,gold,prediction,correctness,complexity,has_neg,has_or,has_all
sick_trial_3433_p,trial,A tray is being buttered by a person.,exists x4.(_tray(x4) & exists e5.(_butter(e5) & (obj(e5) = x4) & exists x6.(_person(x6) & (subj(e5) = x6)))),yes,yes,valid,7,False,False,False
sick_trial_3433_h,trial,A person is buttering a tray.,exists x1.(_person(x1) & exists x2.(_tray(x2) & exists e3.(_butter(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_3501_p,trial,A dog is licking a baby.,exists x6.(_dog(x6) & exists x7.(_baby(x7) & exists e8.(_lick(e8) & (subj(e8) = x6) & (obj(e8) = x7)))),yes,yes,valid,7,False,False,False
sick_trial_3501_h,trial,The dog is licking the baby.,exists x1.(_dog(x1) & exists x2.(_baby(x2) & exists e3.(_lick(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_3536_p,trial,Someone is cooking okra in a pan.,"exists x3 x4.(_okra(x4) & exists e5.(_cook(e5) & (subj(e5) = x3) & (obj(e5) = x4) & exists x6.(_pan(x6) & _in(e5,x6))))",yes,yes,valid,9,False,False,False
sick_trial_3536_h,trial,Okra is being cooked in a pan.,"exists x1.(_okra(x1) & exists e2.(_cook(e2) & (obj(e2) = x1) & exists x3.(_pan(x3) & _in(e2,x3))))",yes,yes,valid,7,False,False,False
sick_trial_3598_p,trial,One man is doing floor exercises.,exists x4.(_man(x4) & exists x5.(_exercise(x5) & _floor(x5) & exists e6.(_do(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,8,False,False,False
sick_trial_3598_h,trial,A man is doing exercises.,exists x1.(_man(x1) & exists x2.(_exercise(x2) & exists e3.(_do(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_3625_p,trial,A woman is putting meat in a pan.,"exists x4.(_woman(x4) & exists x5.(_meat(x5) & exists e6.(_put(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_pan(x7) & _in(e6,x7)))))",no,no,valid,10,False,False,False
sick_trial_3625_h,trial,There is no woman putting meat in a pan.,"-exists x1.(_woman(x1) & exists x2.(_meat(x2) & exists e3.(_put(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_pan(x4) & _in(e3,x4)))))",no,no,valid,11,True,False,False
sick_trial_3626_p,trial,Someone is dropping the meat into a pan.,"exists x5 x6.(_meat(x6) & exists e7.(_drop(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_pan(x8) & _into(e7,x8))))",yes,yes,valid,9,False,False,False
sick_trial_3626_h,trial,The meat is being dropped into a pan.,"exists x1.(_meat(x1) & exists e2.(_drop(e2) & (obj(e2) = x1) & exists x3.(_pan(x3) & _into(e2,x3))))",yes,yes,valid,7,False,False,False
sick_trial_3657_p,trial,A boy is filling a pitcher with water.,"exists x4.(_boy(x4) & exists x5.(_pitcher(x5) & exists e6.(_fill(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_water(x7) & _with(e6,x7)))))",yes,yes,valid,10,False,False,False
sick_trial_3657_h,trial,A pitcher is being filled with water by a boy.,"exists x1.(_pitcher(x1) & exists e2.(_fill(e2) & (obj(e2) = x1) & exists x3.(_water(x3) & _with(e2,x3)) & exists x4.(_boy(x4) & (subj(e2) = x4))))",yes,yes,valid,10,False,False,False
sick_trial_3680_p,trial,Racers are running down a track.,exists x4.(_racers(x4) & exists x5.(_track(x5) & exists e6.(_run(e6) & (subj(e6) = x4) & (obj(e6) = x5) & _down(e6)))),no,no,valid,8,False,False,False
sick_trial_3680_h,trial,There are no racers running down a track.,-exists x1.(_racer(x1) & exists x2.(_track(x2) & exists e3.(_run(e3) & (subj(e3) = x1) & (obj(e3) = x2) & _down(e3)))),no,no,valid,9,True,False,False
sick_trial_3721_p,trial,The person is slicing onions.,exists x4.(_person(x4) & exists x5.(_onion(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_trial_3721_h,trial,Onions are being sliced by the person.,exists x1.(_onions(x1) & exists e2.(_slice(e2) & (obj(e2) = x1) & exists x3.(_person(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_trial_3790_p,trial,A person is scrubbing a zucchini.,exists x4.(_person(x4) & exists x5.(_zucchini(x5) & exists e6.(_scrub(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_trial_3790_h,trial,The person is scrubbing a zucchini.,exists x1.(_person(x1) & exists x2.(_zucchini(x2) & exists e3.(_scrub(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_3812_p,trial,A woman is slicing a pepper which is green.,exists x4.(_woman(x4) & exists x5.(_pepper(x5) & _green(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,8,False,False,False
sick_trial_3812_h,trial,A woman is slicing a green pepper.,exists x1.(_woman(x1) & exists x2.(_pepper(x2) & _green(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,8,False,False,False
sick_trial_3909_p,trial,The man is singing and playing the guitar.,exists x3.(_man(x3) & exists x4.(_guitar(x4) & exists e5.(_sing(e5) & (subj(e5) = x3) & (obj(e5) = x4)) & exists e6.(_play(e6) & (subj(e6) = x3) & (obj(e6) = x4)))),yes,yes,valid,11,False,False,False
sick_trial_3909_h,trial,The guitar is being played by a man.,exists x1.(_guitar(x1) & exists e2.(_play(e2) & (obj(e2) = x1) & exists x3.(_man(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_trial_3922_p,trial,Boys are not dancing in front of some people.,"-exists x5.(_boys(x5) & exists e6.(_dance(e6) & (subj(e6) = x5) & exists x7.(_front(x7) & exists x8.(_people(x8) & (x7 = x8)) & _in_front_of(e6,x7))))",no,no,valid,11,True,False,False
sick_trial_3922_h,trial,Boys are dancing in front of some people.,"exists x1.(_boys(x1) & exists e2.(_dance(e2) & (subj(e2) = x1) & exists x3.(_front(x3) & exists x4.(_people(x4) & (x3 = x4)) & _in_front_of(e2,x3))))",no,no,valid,10,False,False,False
sick_trial_4001_p,trial,A man is recklessly climbing a rope.,exists x6.(_man(x6) & exists x7.(_rope(x7) & exists e8.(_climb(e8) & (subj(e8) = x6) & (obj(e8) = x7) & _recklessly(e8)))),yes,yes,valid,8,False,False,False
sick_trial_4001_h,trial,A man is climbing a rope.,exists x1.(_man(x1) & exists x2.(_rope(x2) & exists e3.(_climb(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_4015_p,trial,The lady is picking up the kangaroo.,exists x4.(_lady(x4) & exists x5.(_kangaroo(x5) & exists e6.(_pick(e6) & (subj(e6) = x4) & (obj(e6) = x5) & _up(e6)))),yes,yes,valid,8,False,False,False
sick_trial_4015_h,trial,The woman is picking up the kangaroo.,exists x1.(_woman(x1) & exists x2.(_kangaroo(x2) & exists e3.(_pick(e3) & (subj(e3) = x1) & (obj(e3) = x2) & _up(e3)))),yes,yes,valid,8,False,False,False
sick_trial_4054_p,trial,A dog is running breathlessly on the road.,"exists x5.(_dog(x5) & exists e6.(_run(e6) & (subj(e6) = x5) & _breathlessly(e6) & exists x7.(_road(x7) & _on(e6,x7))))",yes,yes,valid,8,False,False,False
sick_trial_4054_h,trial,A dog is running on the road.,"exists x1.(_dog(x1) & exists e2.(_run(e2) & (subj(e2) = x1) & exists x3.(_road(x3) & _on(e2,x3))))",yes,yes,valid,7,False,False,False
sick_trial_4066_p,trial,The man is hurling knives at a tree.,"exists x4.(_man(x4) & exists x5.(_knife(x5) & exists e6.(_hurl(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_tree(x7) & _at(e6,x7)))))",yes,yes,valid,10,False,False,False
sick_trial_4066_h,trial,The man is throwing knives at a tree.,"exists x1.(_man(x1) & exists x2.(_knife(x2) & exists e3.(_throw(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_tree(x4) & _at(e3,x4)))))",yes,yes,valid,10,False,False,False
sick_trial_4079_p,trial,One man is riding a horse.,exists x5.(_man(x5) & exists x6.(_horse(x6) & exists e7.(_ride(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,7,False,False,False
sick_trial_4079_h,trial,A man is riding a horse.,exists x1.(_man(x1) & exists x2.(_horse(x2) & exists e3.(_ride(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_4086_p,trial,There is no man drawing a picture.,-exists x4.(_man(x4) & exists x5.(_picture(x5) & exists e6.(_draw(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_trial_4086_h,trial,A man is drawing a picture.,exists x1.(_man(x1) & exists x2.(_picture(x2) & exists e3.(_draw(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_4114_p,trial,There is no man eating food.,-exists x4.(_man(x4) & exists x5.(_food(x5) & exists e6.(_eat(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_trial_4114_h,trial,A man is eating a pizza.,exists x1.(_man(x1) & exists x2.(_pizza(x2) & exists e3.(_eat(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_4135_p,trial,A dog is bouncing on a trampoline.,"exists x4.(_dog(x4) & exists e5.(_bounce(e5) & (subj(e5) = x4) & exists x6.(_trampoline(x6) & _on(e5,x6))))",yes,yes,valid,7,False,False,False
sick_trial_4135_h,trial,A dog is jumping on a trampoline.,"exists x1.(_dog(x1) & exists e2.(_jump(e2) & (subj(e2) = x1) & exists x3.(_trampoline(x3) & _on(e2,x3))))",yes,yes,valid,7,False,False,False
sick_trial_4155_p,trial,A man is playing a wooden flute.,exists x6.(_man(x6) & exists x7.(_flute(x7) & _wooden(x7) & exists e8.(_play(e8) & (subj(e8) = x6) & (obj(e8) = x7)))),no,no,valid,8,False,False,False
sick_trial_4155_h,trial,There is no man playing a wooden flute.,-exists x1.(_man(x1) & exists x2.(_flute(x2) & _wooden(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,9,True,False,False
sick_trial_4157_p,trial,There is no man playing the piano.,-exists x4.(_man(x4) & exists x5.(_piano(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_trial_4157_h,trial,A man is playing the piano.,exists x1.(_man(x1) & exists x2.(_piano(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_4342_p,trial,A man is eating a banana.,exists x2.(_man(x2) & exists x3.(_banana(x3) & exists e4.(_eat(e4) & (subj(e4) = x2) & (obj(e4) = x3)))),yes,yes,valid,7,False,False,False
sick_trial_4342_h,trial,A man is eating a fruit.,exists x1.(_man(x1) & exists x2.(_fruit(x2) & exists e3.(_eat(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_4520_p,trial,There is no man playing a guitar.,-exists x4.(_man(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_trial_4520_h,trial,A man is playing a guitar.,exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_4614_p,trial,There is no man driving a car.,-exists x4.(_man(x4) & exists x5.(_car(x5) & exists e6.(_drive(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_trial_4614_h,trial,A man is driving a car.,exists x1.(_man(x1) & exists x2.(_car(x2) & exists e3.(_drive(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_4650_p,trial,A man is cutting a thick rope with a sword.,"exists x4.(_man(x4) & exists x5.(_rope(x5) & _thick(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_sword(x7) & _with(e6,x7)))))",no,no,valid,11,False,False,False
sick_trial_4650_h,trial,There is no man cutting a rope with a sword.,"-exists x1.(_man(x1) & exists x2.(_rope(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_sword(x4) & _with(e3,x4)))))",no,no,valid,11,True,False,False
sick_trial_4661_p,trial,A woman is slicing a potato.,exists x5.(_woman(x5) & exists x6.(_potato(x6) & exists e7.(_slice(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,7,False,False,False
sick_trial_4661_h,trial,A woman is cutting a potato.,exists x1.(_woman(x1) & exists x2.(_potato(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_4767_p,trial,A man is cooking a snake.,exists x5.(_man(x5) & exists x6.(_snake(x6) & exists e7.(_cook(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),no,no,valid,7,False,False,False
sick_trial_4767_h,trial,There is no man cooking a snake.,-exists x1.(_man(x1) & exists x2.(_snake(x2) & exists e3.(_cook(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_trial_4803_p,trial,There is no monkey teasing a dog at the zoo.,"-exists x4.(_monkey(x4) & exists x5.(_dog(x5) & exists e6.(_tease(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_zoo(x7) & _at(e6,x7)))))",no,no,valid,11,True,False,False
sick_trial_4803_h,trial,A monkey is teasing a dog at the zoo.,"exists x1.(_monkey(x1) & exists x2.(_dog(x2) & exists e3.(_tease(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_zoo(x4) & _at(e3,x4)))))",no,no,valid,10,False,False,False
sick_trial_4816_p,trial,There is no person cutting some ginger.,-exists x5.(_person(x5) & exists x6.(_ginger(x6) & exists e7.(_cut(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),no,no,valid,8,True,False,False
sick_trial_4816_h,trial,A person is cutting some ginger.,exists x1.(_person(x1) & exists x2.(_ginger(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_4831_p,trial,A man is slicing a potato into pieces.,"exists x4.(_man(x4) & exists x5.(_potato(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_piece(x7) & _into(e6,x7)))))",no,no,valid,10,False,False,False
sick_trial_4831_h,trial,A man is not cutting a potato.,-exists x1.(_man(x1) & exists x2.(_potato(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_trial_4843_p,trial,A man is opening a box with a knife.,"exists x4.(_man(x4) & exists x5.(_box(x5) & exists e6.(_open(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_knife(x7) & _with(e6,x7)))))",no,no,valid,10,False,False,False
sick_trial_4843_h,trial,There is no man opening a box with a knife.,"-exists x1.(_man(x1) & exists x2.(_box(x2) & exists e3.(_open(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_knife(x4) & _with(e3,x4)))))",no,no,valid,11,True,False,False
sick_trial_4851_p,trial,Some instruments are being played by a band.,exists x5.(_instrument(x5) & exists e6.(_play(e6) & (obj(e6) = x5) & exists x7.(_band(x7) & (subj(e6) = x7)))),yes,yes,valid,7,False,False,False
sick_trial_4851_h,trial,A band is playing some instruments.,exists x1.(_band(x1) & exists x2.(_instrument(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_4852_p,trial,A band is not playing some instruments.,-exists x4.(_band(x4) & exists x5.(_instrument(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_trial_4852_h,trial,A band is playing some instruments.,exists x1.(_band(x1) & exists x2.(_instrument(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_4963_p,trial,Garlic is being chopped by a woman.,exists x4.(_garlic(x4) & exists e5.(_chop(e5) & (obj(e5) = x4) & exists x6.(_woman(x6) & (subj(e5) = x6)))),yes,yes,valid,7,False,False,False
sick_trial_4963_h,trial,A woman is chopping garlic.,exists x1.(_woman(x1) & exists x2.(_garlic(x2) & exists e3.(_chop(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_4966_p,trial,A woman is slicing a fish.,exists x4.(_woman(x4) & exists x5.(_fish(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,7,False,False,False
sick_trial_4966_h,trial,There is no woman slicing a fish.,-exists x1.(_woman(x1) & exists x2.(_fish(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_trial_4983_p,trial,A woman is riding a horse.,exists x4.(_woman(x4) & exists x5.(_horse(x5) & exists e6.(_ride(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_trial_4983_h,trial,A horse is being ridden by a woman.,exists x1.(_horse(x1) & exists e2.(_ride(e2) & (obj(e2) = x1) & exists x3.(_woman(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_trial_5003_p,trial,A big cat is opening a plastic drawer with its paws and is jumping inside.,"exists x4.(_cat(x4) & _big(x4) & exists x5.(_drawer(x5) & _plastic(x5) & exists e6.(_open(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_paw(x7) & _with(e6,x7)))) & exists e8.(_jump(e8) & (subj(e8) = x4) & _inside(e8)))",yes,yes,valid,16,False,False,False
sick_trial_5003_h,trial,A cat is opening a drawer and jumping inside.,exists x1.(_cat(x1) & exists x2.(_drawer(x2) & exists e3.(_open(e3) & (subj(e3) = x1) & (obj(e3) = x2))) & exists e4.(_jump(e4) & (subj(e4) = x1) & _inside(e4))),yes,yes,valid,11,False,False,False
sick_trial_5030_p,trial,The man is talking on the telephone.,"exists x5.(_man(x5) & exists e6.(_talk(e6) & (subj(e6) = x5) & exists x7.(_telephone(x7) & _on(e6,x7))))",yes,yes,valid,7,False,False,False
sick_trial_5030_h,trial,The man is speaking on the telephone.,"exists x1.(_man(x1) & exists e2.(_speak(e2) & (subj(e2) = x1) & exists x3.(_telephone(x3) & _on(e2,x3))))",yes,yes,valid,7,False,False,False
sick_trial_5051_p,trial,A man is opening a door.,exists x4.(_man(x4) & exists x5.(_door(x5) & exists e6.(_open(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,7,False,False,False
sick_trial_5051_h,trial,There is no man opening a door.,-exists x1.(_man(x1) & exists x2.(_door(x2) & exists e3.(_open(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_trial_5203_p,trial,The woman is putting pasta into a dish.,"exists x15.(_woman(x15) & exists x16.(_pasta(x16) & exists e17.(_put(e17) & (subj(e17) = x15) & (obj(e17) = x16) & exists x18.(_dish(x18) & _into(e17,x18)))))",yes,yes,valid,10,False,False,False
sick_trial_5203_h,trial,Pasta is being put into a dish by a woman.,"exists x1.(_pasta(x1) & exists e2.(_put(e2) & (obj(e2) = x1) & exists x3.(_dish(x3) & _into(e2,x3)) & exists x4.(_woman(x4) & (subj(e2) = x4))))",yes,yes,valid,10,False,False,False
sick_trial_5310_p,trial,There is no girl playing a flute.,-exists x6.(_girl(x6) & exists x7.(_flute(x7) & exists e8.(_play(e8) & (subj(e8) = x6) & (obj(e8) = x7)))),no,no,valid,8,True,False,False
sick_trial_5310_h,trial,A girl is playing a flute.,exists x1.(_girl(x1) & exists x2.(_flute(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_5349_p,trial,A large flute is being played by a man.,exists x4.(_flute(x4) & _large(x4) & exists e5.(_play(e5) & (obj(e5) = x4) & exists x6.(_man(x6) & (subj(e5) = x6)))),yes,yes,valid,8,False,False,False
sick_trial_5349_h,trial,A man is playing a flute.,exists x1.(_man(x1) & exists x2.(_flute(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_5352_p,trial,A man is playing a large flute.,exists x4.(_man(x4) & exists x5.(_flute(x5) & _large(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,False,False,False
sick_trial_5352_h,trial,There is no man playing a flute.,-exists x1.(_man(x1) & exists x2.(_flute(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_trial_5374_p,trial,An octopus is being sliced by a woman.,exists x4.(_octopus(x4) & exists e5.(_slice(e5) & (obj(e5) = x4) & exists x6.(_woman(x6) & (subj(e5) = x6)))),yes,yes,valid,7,False,False,False
sick_trial_5374_h,trial,A woman is slicing an octopus.,exists x1.(_woman(x1) & exists x2.(_octopus(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_5454_p,trial,A man is playing a flute.,exists x4.(_man(x4) & exists x5.(_flute(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,7,False,False,False
sick_trial_5454_h,trial,A man is not playing a flute.,-exists x1.(_man(x1) & exists x2.(_flute(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_trial_5498_p,trial,A woman is cutting a lemon.,exists x4.(_woman(x4) & exists x5.(_lemon(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_trial_5498_h,trial,A woman is cutting fruit.,exists x1.(_woman(x1) & exists x2.(_fruit(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_5588_p,trial,A cupcake is being eaten by a girl.,exists x4.(_cupcake(x4) & exists e5.(_eat(e5) & (obj(e5) = x4) & exists x6.(_girl(x6) & (subj(e5) = x6)))),yes,yes,valid,7,False,False,False
sick_trial_5588_h,trial,A girl is eating a cupcake.,exists x1.(_girl(x1) & exists x2.(_cupcake(x2) & exists e3.(_eat(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_5799_p,trial,A person is peeling a potato.,exists x4.(_person(x4) & exists x5.(_potato(x5) & exists e6.(_peel(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_trial_5799_h,trial,A potato is being peeled by a person.,exists x1.(_potato(x1) & exists e2.(_peel(e2) & (obj(e2) = x1) & exists x3.(_person(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_trial_5806_p,trial,A man is rowing a canoe.,exists x4.(_man(x4) & exists x5.(_canoe(x5) & exists e6.(_row(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_trial_5806_h,trial,A man is rowing a boat.,exists x1.(_man(x1) & exists x2.(_boat(x2) & exists e3.(_row(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_5914_p,trial,A horse is being ridden by a person.,exists x4.(_horse(x4) & exists e5.(_ride(e5) & (obj(e5) = x4) & exists x6.(_person(x6) & (subj(e5) = x6)))),yes,yes,valid,7,False,False,False
sick_trial_5914_h,trial,A person is riding a horse.,exists x1.(_person(x1) & exists x2.(_horse(x2) & exists e3.(_ride(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_trial_5924_p,trial,The man is not doing exercises.,-exists x4.(_man(x4) & exists x5.(_exercise(x5) & exists e6.(_do(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_trial_5924_h,trial,The man is doing exercises.,exists x1.(_man(x1) & exists x2.(_exercise(x2) & exists e3.(_do(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_trial_6047_p,trial,"A man and a woman are in a room painted beige, wearing dark colored shirts and a monitor is in the background.","(exists x4.(_man(x4) & exists e5.(exists x6.(_room(x6) & _beige(x6) & _in(e5,x6)) & (subj(e5) = x4)) & exists x7.(_shirt(x7) & _color(x7) & _dark(x7) & exists e8.(_wear(e8) & (subj(e8) = x4) & (obj(e8) = x7)))) & exists x9.(_woman(x9) & exists e10.(exists x11.(_room(x11) & _beige(x11) & _in(e10,x11)) & (subj(e10) = x9)) & exists x12.(_shirt(x12) & _color(x12) & _dark(x12) & exists e13.(_wear(e13) & (subj(e13) = x9) & (obj(e13) = x12)))) & exists x14.(_monitor(x14) & exists e15.(exists x16.(_background(x16) & _in(e15,x16)) & (subj(e15) = x14))))",yes,yes,valid,38,False,False,False
sick_trial_6047_h,trial,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background.","(exists x1.(_man(x1) & exists e2.(exists x3.(_room(x3) & _beige(x3) & _in(e2,x3)) & (subj(e2) = x1)) & exists x4.(_shirt(x4) & _color(x4) & _dark(x4) & exists e5.(_wear(e5) & (subj(e5) = x1) & (obj(e5) = x4)))) & exists x6.(_woman(x6) & exists e7.(exists x8.(_room(x8) & _beige(x8) & _in(e7,x8)) & (subj(e7) = x6)) & exists x9.(_shirt(x9) & _color(x9) & _dark(x9) & exists e10.(_wear(e10) & (subj(e10) = x6) & (obj(e10) = x9)))) & exists x11.(_monitor(x11) & exists e12.(exists x13.(_background(x13) & _in(e12,x13)) & (subj(e12) = x11))))",yes,yes,valid,38,False,False,False
sick_trial_6146_p,trial,Two people are standing in the ocean and watching the sunset.,"exists x6.(_people(x6) & _two(x6) & exists e7.(_stand(e7) & (subj(e7) = x6) & exists x8.(_ocean(x8) & _in(e7,x8))) & exists x9.(_sunset(x9) & exists e10.(_watch(e10) & (subj(e10) = x6) & (obj(e10) = x9))))",no,no,valid,14,False,False,False
sick_trial_6146_h,trial,Nobody is standing in the ocean and watching the sunset.,"-exists x1.(exists e2.(_stand(e2) & (subj(e2) = x1) & exists x3.(_ocean(x3) & _in(e2,x3))) & exists x4.(_sunset(x4) & exists e5.(_watch(e5) & (subj(e5) = x1) & (obj(e5) = x4))))",no,no,valid,13,True,False,False
sick_trial_6280_p,trial,"A dog, which is black, is running in the grass.","exists x4.(_dog(x4) & _black(x4) & exists e5.(_run(e5) & (subj(e5) = x4) & exists x6.(_grass(x6) & _in(e5,x6))))",yes,yes,valid,8,False,False,False
sick_trial_6280_h,trial,A black dog is running in the grass.,"exists x1.(_dog(x1) & _black(x1) & exists e2.(_run(e2) & (subj(e2) = x1) & exists x3.(_grass(x3) & _in(e2,x3))))",yes,yes,valid,8,False,False,False
sick_trial_6287_p,trial,A black dog is running in the grass and its tongue is hanging out.,"(exists x4.(_dog(x4) & _black(x4) & exists e5.(_run(e5) & (subj(e5) = x4) & exists x6.(_grass(x6) & _in(e5,x6)))) & exists x7.(_tongue(x7) & exists e8.(_hang(e8) & (subj(e8) = x7) & _out(e8))))",yes,yes,valid,14,False,False,False
