id,split,text,formula,gold,prediction,correctness,complexity,has_neg,has_or,has_all
sick_train_2247_p,train,There is no man eating a bowl of cereal.,-exists x5.(_man(x5) & exists x6.(_bowl(x6) & exists x7.(_cereal(x7) & (x6 = x7)) & exists e8.(_eat(e8) & (subj(e8) = x5) & (obj(e8) = x6)))),no,no,valid,11,True,False,False
sick_train_2247_h,train,A man is eating a bowl of cereal.,exists x1.(_man(x1) & exists x2.(_bowl(x2) & exists x3.(_cereal(x3) & (x2 = x3)) & exists e4.(_eat(e4) & (subj(e4) = x1) & (obj(e4) = x2)))),no,no,valid,10,False,False,False
sick_train_2250_p,train,A man is eating a bowl of cereal.,exists x5.(_man(x5) & exists x6.(_bowl(x6) & exists x7.(_cereal(x7) & (x6 = x7)) & exists e8.(_eat(e8) & (subj(e8) = x5) & (obj(e8) = x6)))),yes,yes,valid,10,False,False,False
sick_train_2250_h,train,Cereal is being eaten by the man.,exists x1.(_cereal(x1) & exists e2.(_eat(e2) & (obj(e2) = x1) & exists x3.(_man(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_2252_p,train,A man is hungrily eating a bowl of cereal.,exists x5.(_man(x5) & exists x6.(_bowl(x6) & exists x7.(_cereal(x7) & (x6 = x7)) & exists e8.(_eat(e8) & (subj(e8) = x5) & (obj(e8) = x6) & _hungrily(e8)))),yes,yes,valid,11,False,False,False
sick_train_2252_h,train,The man is eating cereal.,exists x1.(_man(x1) & exists x2.(_cereal(x2) & exists e3.(_eat(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2266_p,train,The woman is adding sugar to the meat slowly.,exists x4.(_woman(x4) & exists x5.(_sugar(x5) & exists e6.(_add(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_meat(x7) & (iobj(e6) = x7)) & _slowly(e6)))),yes,yes,valid,11,False,False,False
sick_train_2266_h,train,The woman is adding sugar to the meat.,exists x1.(_woman(x1) & exists x2.(_sugar(x2) & exists e3.(_add(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_meat(x4) & (iobj(e3) = x4))))),yes,yes,valid,10,False,False,False
sick_train_2282_p,train,A cat is playing with a watermelon.,"exists x4.(_cat(x4) & exists e5.(_play(e5) & (subj(e5) = x4) & exists x6.(_watermelon(x6) & _with(e5,x6))))",yes,yes,valid,7,False,False,False
sick_train_2282_h,train,One cat is playing with a watermelon.,"exists x1.(_cat(x1) & exists e2.(_play(e2) & (subj(e2) = x1) & exists x3.(_watermelon(x3) & _with(e2,x3))))",yes,yes,valid,7,False,False,False
sick_train_2287_p,train,A cat is playing with a watermelon.,"exists x4.(_cat(x4) & exists e5.(_play(e5) & (subj(e5) = x4) & exists x6.(_watermelon(x6) & _with(e5,x6))))",no,no,valid,7,False,False,False
sick_train_2287_h,train,The cat isn't playing with a watermelon.,"-exists x1.(_cat(x1) & exists e2.(_play(e2) & (subj(e2) = x1) & exists x3.(_watermelon(x3) & _with(e2,x3))))",no,no,valid,8,True,False,False
sick_train_2288_p,train,One cat is playing with a watermelon.,"exists x4.(_cat(x4) & exists e5.(_play(e5) & (subj(e5) = x4) & exists x6.(_watermelon(x6) & _with(e5,x6))))",yes,yes,valid,7,False,False,False
sick_train_2288_h,train,The cat is playing with a watermelon.,"exists x1.(_cat(x1) & exists e2.(_play(e2) & (subj(e2) = x1) & exists x3.(_watermelon(x3) & _with(e2,x3))))",yes,yes,valid,7,False,False,False
sick_train_2289_p,train,The cat is playing with a watermelon.,"exists x4.(_cat(x4) & exists e5.(_play(e5) & (subj(e5) = x4) & exists x6.(_watermelon(x6) & _with(e5,x6))))",no,no,valid,7,False,False,False
sick_train_2289_h,train,There is no cat playing with a watermelon.,"-exists x1.(_cat(x1) & exists e2.(_play(e2) & (subj(e2) = x1) & exists x3.(_watermelon(x3) & _with(e2,x3))))",no,no,valid,8,True,False,False
sick_train_2291_p,train,The boy is playing a guitar.,exists x4.(_boy(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2291_h,train,A boy is playing a guitar.,exists x1.(_boy(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2297_p,train,The boy is playing a guitar.,exists x4.(_boy(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2297_h,train,A kid is playing a guitar.,exists x1.(_kid(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2299_p,train,A boy is playing a guitar.,exists x4.(_boy(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2299_h,train,A kid is playing a guitar.,exists x1.(_kid(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2302_p,train,The woman is waterskiing fearlessly.,exists x4.(_woman(x4) & exists e5.(_waterskie(e5) & (subj(e5) = x4) & _fearlessly(e5))),yes,yes,valid,5,False,False,False
sick_train_2302_h,train,The woman is waterskiing.,exists x1.(_woman(x1) & exists e2.(_waterskie(e2) & (subj(e2) = x1))),yes,yes,valid,4,False,False,False
sick_train_2303_p,train,The woman is waterskiing.,exists x3.(_woman(x3) & exists e4.(_waterskie(e4) & (subj(e4) = x3))),no,no,valid,4,False,False,False
sick_train_2303_h,train,The woman is not waterskiing.,-exists x1.(_woman(x1) & exists e2.(_waterskie(e2) & (subj(e2) = x1))),no,no,valid,5,True,False,False
sick_train_2310_p,train,Someone is banging a camera lens against a nail.,"exists x5 x6.(_lens(x6) & _camera(x6) & exists e7.(_bang(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_nail(x8) & _against(e7,x8))))",no,no,valid,10,False,False,False
sick_train_2310_h,train,There is no one banging a camera lens against a nail.,"-exists x1 x2.(_lens(x2) & _camera(x2) & exists e3.(_bang(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_nail(x4) & _against(e3,x4))))",no,no,valid,11,True,False,False
sick_train_2322_p,train,A person is slicing an onion.,exists x5.(_person(x5) & exists x6.(_onion(x6) & exists e7.(_slice(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,7,False,False,False
sick_train_2322_h,train,A person is cutting an onion.,exists x1.(_person(x1) & exists x2.(_onion(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2329_p,train,There is no person cutting an onion.,-exists x4.(_person(x4) & exists x5.(_onion(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_2329_h,train,A person is cutting an onion.,exists x1.(_person(x1) & exists x2.(_onion(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_2338_p,train,The oriental lady is cutting a carrot into thin pieces.,"exists x4.(_lady(x4) & _oriental(x4) & exists x5.(_carrot(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_piece(x7) & _thin(x7) & _into(e6,x7)))))",no,no,valid,12,False,False,False
sick_train_2338_h,train,The oriental lady is not cutting a carrot into thin pieces.,"-exists x1.(_lady(x1) & _oriental(x1) & exists x2.(_carrot(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_piece(x4) & _thin(x4) & _into(e3,x4)))))",no,no,valid,13,True,False,False
sick_train_2340_p,train,The oriental lady is cutting a carrot into pieces that are thin.,"exists x5.(_lady(x5) & _oriental(x5) & exists x6.(_carrot(x6) & exists e7.(_cut(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_piece(x8) & _thin(x8) & _into(e7,x8)))))",yes,yes,valid,12,False,False,False
sick_train_2340_h,train,A woman is slicing a carrot.,exists x1.(_woman(x1) & exists x2.(_carrot(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2344_p,train,There is no woman slicing a carrot.,-exists x4.(_woman(x4) & exists x5.(_carrot(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,True,False,False
sick_train_2344_h,train,The oriental lady is cutting a carrot into thin pieces.,"exists x1.(_lady(x1) & _oriental(x1) & exists x2.(_carrot(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_piece(x4) & _thin(x4) & _into(e3,x4)))))",no,no,valid,12,False,False,False
sick_train_2360_p,train,The tall person is setting fire to the cameras.,exists x5.(_person(x5) & _tall(x5) & exists x6.(_fire(x6) & exists e7.(_set(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_camera(x8) & (iobj(e7) = x8))))),yes,yes,valid,11,False,False,False
sick_train_2360_h,train,The person is setting fire to the cameras.,exists x1.(_person(x1) & exists x2.(_fire(x2) & exists e3.(_set(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_camera(x4) & (iobj(e3) = x4))))),yes,yes,valid,10,False,False,False
sick_train_2368_p,train,A man is playing the guitar.,exists x5.(_man(x5) & exists x6.(_guitar(x6) & exists e7.(_play(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,7,False,False,False
sick_train_2368_h,train,One man is playing the guitar.,exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2369_p,train,A man is playing the guitar.,exists x4.(_man(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,7,False,False,False
sick_train_2369_h,train,There is no man playing the guitar.,-exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_train_2374_p,train,The man is playing an acoustic guitar.,exists x5.(_man(x5) & exists x6.(_guitar(x6) & _acoustic(x6) & exists e7.(_play(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,8,False,False,False
sick_train_2374_h,train,One man is playing the guitar.,exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2375_p,train,The man is playing an acoustic guitar.,exists x4.(_man(x4) & exists x5.(_guitar(x5) & _acoustic(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,False,False,False
sick_train_2375_h,train,There is no man playing the guitar.,-exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_train_2391_p,train,The man is slicing a potato.,exists x4.(_man(x4) & exists x5.(_potato(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2391_h,train,The person is slicing the potato.,exists x1.(_person(x1) & exists x2.(_potato(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2397_p,train,Somebody is cutting a tomato.,exists x4 x5.(_tomato(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5))),yes,yes,valid,6,False,False,False
sick_train_2397_h,train,Someone is cutting a tomato.,exists x1 x2.(_tomato(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2))),yes,yes,valid,6,False,False,False
sick_train_2401_p,train,The woman is slicing a tomato.,exists x4.(_woman(x4) & exists x5.(_tomato(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2401_h,train,Someone is cutting a tomato.,exists x1 x2.(_tomato(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2))),yes,yes,valid,6,False,False,False
sick_train_2409_p,train,The woman is not slicing an onion with a knife.,"-exists x4.(_woman(x4) & exists x5.(_onion(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_knife(x7) & _with(e6,x7)))))",no,no,valid,11,True,False,False
sick_train_2409_h,train,The woman is slicing an onion with a knife.,"exists x1.(_woman(x1) & exists x2.(_onion(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_knife(x4) & _with(e3,x4)))))",no,no,valid,10,False,False,False
sick_train_2415_p,train,Some runners are competing in a race.,"exists x4.(_runner(x4) & exists e5.(_compete(e5) & (subj(e5) = x4) & exists x6.(_race(x6) & _in(e5,x6))))",yes,yes,valid,7,False,False,False
sick_train_2415_h,train,Runners are competing in a race.,"exists x1.(_runners(x1) & exists e2.(_compete(e2) & (subj(e2) = x1) & exists x3.(_race(x3) & _in(e2,x3))))",yes,yes,valid,7,False,False,False
sick_train_2429_p,train,There is no man running down the road.,-exists x3.(_man(x3) & exists x4.(_road(x4) & exists e5.(_run(e5) & (subj(e5) = x3) & (obj(e5) = x4) & _down(e5)))),no,no,valid,9,True,False,False
sick_train_2429_h,train,A man is running down the road.,exists x1.(_man(x1) & exists x2.(_road(x2) & exists e3.(_run(e3) & (subj(e3) = x1) & (obj(e3) = x2) & _down(e3)))),no,no,valid,8,False,False,False
sick_train_2438_p,train,The man is funnily playing the piano with his nose.,"exists x5.(_man(x5) & exists x6.(_piano(x6) & exists e7.(_play(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_nose(x8) & _with(e7,x8) & _funnily(e7)))))",yes,yes,valid,11,False,False,False
sick_train_2438_h,train,The man is playing the piano with his nose.,"exists x1.(_man(x1) & exists x2.(_piano(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_nose(x4) & _with(e3,x4)))))",yes,yes,valid,10,False,False,False
sick_train_2459_p,train,A man is riding a motorbike.,exists x4.(_man(x4) & exists x5.(_motorbike(x5) & exists e6.(_ride(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2459_h,train,A man is riding a motorcycle.,exists x1.(_man(x1) & exists x2.(_motorcycle(x2) & exists e3.(_ride(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2465_p,train,A man is riding a motorcycle through the town.,"exists x4.(_man(x4) & exists x5.(_motorcycle(x5) & exists e6.(_ride(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_town(x7) & _through(e6,x7)))))",yes,yes,valid,10,False,False,False
sick_train_2465_h,train,A man is riding a motorbike.,exists x1.(_man(x1) & exists x2.(_motorbike(x2) & exists e3.(_ride(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2467_p,train,A man is riding a motorcycle through the town.,"exists x5.(_man(x5) & exists x6.(_motorcycle(x6) & exists e7.(_ride(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_town(x8) & _through(e7,x8)))))",yes,yes,valid,10,False,False,False
sick_train_2467_h,train,A man is riding a motorcycle.,exists x1.(_man(x1) & exists x2.(_motorcycle(x2) & exists e3.(_ride(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2474_p,train,Some people are singing.,exists x4.(_people(x4) & exists e5.(_sing(e5) & (subj(e5) = x4))),yes,yes,valid,4,False,False,False
sick_train_2474_h,train,A few people are singing.,exists x1.(_people(x1) & exists e2.(_sing(e2) & (subj(e2) = x1))),yes,yes,valid,4,False,False,False
sick_train_2486_p,train,One man is dancing.,exists x4.(_man(x4) & exists e5.(_dance(e5) & (subj(e5) = x4))),yes,yes,valid,4,False,False,False
sick_train_2486_h,train,A man is dancing.,exists x1.(_man(x1) & exists e2.(_dance(e2) & (subj(e2) = x1))),yes,yes,valid,4,False,False,False
sick_train_2495_p,train,A man is carefully climbing a rope.,exists x3.(_man(x3) & exists x4.(_rope(x4) & exists e5.(_climb(e5) & (subj(e5) = x3) & (obj(e5) = x4) & _carefully(e5)))),yes,yes,valid,8,False,False,False
sick_train_2495_h,train,A man is climbing a rope.,exists x1.(_man(x1) & exists x2.(_rope(x2) & exists e3.(_climb(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2499_p,train,There is no panda climbing.,-exists x4.(_panda(x4) & exists e5.(_climb(e5) & (subj(e5) = x4))),no,no,valid,5,True,False,False
sick_train_2499_h,train,A panda is climbing.,exists x1.(_panda(x1) & exists e2.(_climb(e2) & (subj(e2) = x1))),no,no,valid,4,False,False,False
sick_train_2506_p,train,A woman is dancing beautifully in a cage.,"exists x4.(_woman(x4) & exists e5.(_dance(e5) & (subj(e5) = x4) & _beautifully(e5) & exists x6.(_cage(x6) & _in(e5,x6))))",yes,yes,valid,8,False,False,False
sick_train_2506_h,train,A woman is dancing in a cage.,"exists x1.(_woman(x1) & exists e2.(_dance(e2) & (subj(e2) = x1) & exists x3.(_cage(x3) & _in(e2,x3))))",yes,yes,valid,7,False,False,False
sick_train_2510_p,train,The woman is dancing.,exists x3.(_woman(x3) & exists e4.(_dance(e4) & (subj(e4) = x3))),no,no,valid,4,False,False,False
sick_train_2510_h,train,The woman is not dancing.,-exists x1.(_woman(x1) & exists e2.(_dance(e2) & (subj(e2) = x1))),no,no,valid,5,True,False,False
sick_train_2518_p,train,Four people are floating on a raft.,"exists x3.(_people(x3) & _four(x3) & exists e4.(_float(e4) & (subj(e4) = x3) & exists x5.(_raft(x5) & _on(e4,x5))))",no,no,valid,8,False,False,False
sick_train_2518_h,train,Nobody is floating on a raft.,"-exists x1 e2.(_float(e2) & (subj(e2) = x1) & exists x3.(_raft(x3) & _on(e2,x3)))",no,no,valid,7,True,False,False
sick_train_2529_p,train,A cat is eating corn on the cob.,"exists x5.(_cat(x5) & exists x6.(_corn(x6) & exists e7.(_eat(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_cob(x8) & _on(e7,x8)))))",no,no,valid,10,False,False,False
sick_train_2529_h,train,There is no cat eating corn on the cob.,"-exists x1.(_cat(x1) & exists x2.(_corn(x2) & exists e3.(_eat(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_cob(x4) & _on(e3,x4)))))",no,no,valid,11,True,False,False
sick_train_2530_p,train,A cat is eating some corn.,exists x5.(_cat(x5) & exists x6.(_corn(x6) & exists e7.(_eat(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),yes,yes,valid,7,False,False,False
sick_train_2530_h,train,The cat is eating some corn.,exists x1.(_cat(x1) & exists x2.(_corn(x2) & exists e3.(_eat(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2538_p,train,Someone is slicing a tomato.,exists x4 x5.(_tomato(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5))),no,no,valid,6,False,False,False
sick_train_2538_h,train,Nobody is slicing a tomato.,-exists x1 x2.(_tomato(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2))),no,no,valid,7,True,False,False
sick_train_2539_p,train,The person is quickly slicing a vegetable.,exists x4.(_person(x4) & exists x5.(_vegetable(x5) & exists e6.(_slice(e6) & (subj(e6) = x4) & (obj(e6) = x5) & _quickly(e6)))),yes,yes,valid,8,False,False,False
sick_train_2539_h,train,The person is slicing a vegetable.,exists x1.(_person(x1) & exists x2.(_vegetable(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2540_p,train,The person isn't slicing a vegetable.,-exists x5.(_person(x5) & exists x6.(_vegetable(x6) & exists e7.(_slice(e7) & (subj(e7) = x5) & (obj(e7) = x6)))),no,no,valid,8,True,False,False
sick_train_2540_h,train,The person is slicing a vegetable.,exists x1.(_person(x1) & exists x2.(_vegetable(x2) & exists e3.(_slice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,7,False,False,False
sick_train_2549_p,train,There is no little girl playing the piano.,-exists x4.(_girl(x4) & _little(x4) & exists x5.(_piano(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,9,True,False,False
sick_train_2549_h,train,A little girl is playing the piano.,exists x1.(_girl(x1) & _little(x1) & exists x2.(_piano(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,False,False,False
sick_train_2551_p,train,There is no little girl playing the piano.,-exists x4.(_girl(x4) & _little(x4) & exists x5.(_piano(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,9,True,False,False
sick_train_2551_h,train,A little girl is playing a grand piano on stage.,"exists x1.(_girl(x1) & _little(x1) & exists x2.(_piano(x2) & _grand(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_stage(x4) & _on(e3,x4)))))",no,no,valid,12,False,False,False
sick_train_2554_p,train,A little girl is playing a grand piano on stage.,"exists x5.(_girl(x5) & _little(x5) & exists x6.(_piano(x6) & _grand(x6) & exists e7.(_play(e7) & (subj(e7) = x5) & (obj(e7) = x6) & exists x8.(_stage(x8) & _on(e7,x8)))))",yes,yes,valid,12,False,False,False
sick_train_2554_h,train,A little girl is playing the piano.,exists x1.(_girl(x1) & _little(x1) & exists x2.(_piano(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,8,False,False,False
sick_train_2555_p,train,A man is playing the guitar.,exists x4.(_man(x4) & exists x5.(_guitar(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2555_h,train,A man is playing a guitar.,exists x1.(_man(x1) & exists x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2561_p,train,A man is playing the guitar.,exists x8.(_man(x8) & exists x9.(_guitar(x9) & exists e10.(_play(e10) & (subj(e10) = x8) & (obj(e10) = x9)))),yes,yes,valid,7,False,False,False
sick_train_2561_h,train,Someone is playing the guitar.,exists x1 x2.(_guitar(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2))),yes,yes,valid,6,False,False,False
sick_train_2574_p,train,There is no man playing a bamboo flute.,-exists x3.(_man(x3) & exists x4.(_flute(x4) & _bamboo(x4) & exists e5.(_play(e5) & (subj(e5) = x3) & (obj(e5) = x4)))),no,no,valid,9,True,False,False
sick_train_2574_h,train,A man is playing a bamboo flute.,exists x1.(_man(x1) & exists x2.(_flute(x2) & _bamboo(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,False,False,False
sick_train_2577_p,train,A man is playing a bamboo flute.,exists x4.(_man(x4) & exists x5.(_flute(x5) & _bamboo(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,8,False,False,False
sick_train_2577_h,train,A flute is being played by the man.,exists x1.(_flute(x1) & exists e2.(_play(e2) & (obj(e2) = x1) & exists x3.(_man(x3) & (subj(e2) = x3)))),yes,yes,valid,7,False,False,False
sick_train_2578_p,train,A man is playing a bamboo flute.,exists x4.(_man(x4) & exists x5.(_flute(x5) & _bamboo(x5) & exists e6.(_play(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),no,no,valid,8,False,False,False
sick_train_2578_h,train,The man is not playing a flute.,-exists x1.(_man(x1) & exists x2.(_flute(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),no,no,valid,8,True,False,False
sick_train_2579_p,train,A man is playing a flute made of bamboo.,"exists x4.(_man(x4) & exists x5.(_flute(x5) & exists e6.(_make(e6) & (obj(e6) = x5) & exists x7.(_bamboo(x7) & _of(e6,x7))) & exists e8.(_play(e8) & (subj(e8) = x4) & (obj(e8) = x5))))",yes,yes,valid,13,False,False,False
sick_train_2579_h,train,The man is playing a flute.,exists x1.(_man(x1) & exists x2.(_flute(x2) & exists e3.(_play(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2582_p,train,A person is absently cutting mushrooms with a knife.,"exists x8.(_person(x8) & exists x9.(_mushroom(x9) & exists e10.(_cut(e10) & (subj(e10) = x8) & (obj(e10) = x9) & exists x11.(_knife(x11) & _with(e10,x11) & _absently(e10)))))",yes,yes,valid,11,False,False,False
sick_train_2582_h,train,A person is cutting mushrooms with a knife.,"exists x1.(_person(x1) & exists x2.(_mushroom(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2) & exists x4.(_knife(x4) & _with(e3,x4)))))",yes,yes,valid,10,False,False,False
sick_train_2588_p,train,A person is absently cutting mushrooms with a knife.,"exists x4.(_person(x4) & exists x5.(_mushroom(x5) & exists e6.(_cut(e6) & (subj(e6) = x4) & (obj(e6) = x5) & exists x7.(_knife(x7) & _with(e6,x7) & _absently(e6)))))",yes,yes,valid,11,False,False,False
sick_train_2588_h,train,A person is cutting some mushrooms.,exists x1.(_person(x1) & exists x2.(_mushroom(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2590_p,train,A person is cutting mushrooms with a knife.,"exists x7.(_person(x7) & exists x8.(_mushroom(x8) & exists e9.(_cut(e9) & (subj(e9) = x7) & (obj(e9) = x8) & exists x10.(_knife(x10) & _with(e9,x10)))))",yes,yes,valid,10,False,False,False
sick_train_2590_h,train,A person is cutting some mushrooms.,exists x1.(_person(x1) & exists x2.(_mushroom(x2) & exists e3.(_cut(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2591_p,train,A tiger is pacing around a cage.,"exists x4.(_tiger(x4) & exists e5.(_pace(e5) & (subj(e5) = x4) & exists x6.(_cage(x6) & _around(e5,x6))))",yes,yes,valid,7,False,False,False
sick_train_2591_h,train,A tiger is walking around a cage.,"exists x1.(_tiger(x1) & exists e2.(_walk(e2) & (subj(e2) = x1) & exists x3.(_cage(x3) & _around(e2,x3))))",yes,yes,valid,7,False,False,False
sick_train_2602_p,train,A monkey is brushing the dog.,exists x4.(_monkey(x4) & exists x5.(_dog(x5) & exists e6.(_brush(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2602_h,train,The monkey is brushing the dog.,exists x1.(_monkey(x1) & exists x2.(_dog(x2) & exists e3.(_brush(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
sick_train_2615_p,train,The lady is dicing onions.,exists x4.(_lady(x4) & exists x5.(_onion(x5) & exists e6.(_dice(e6) & (subj(e6) = x4) & (obj(e6) = x5)))),yes,yes,valid,7,False,False,False
sick_train_2615_h,train,The woman is dicing onions.,exists x1.(_woman(x1) & exists x2.(_onion(x2) & exists e3.(_dice(e3) & (subj(e3) = x1) & (obj(e3) = x2)))),yes,yes,valid,7,False,False,False
